customerid,tstamp,page,cart
429421,2017-03-12 19:34:21.000000,VIEW PRODUCT,
429421,2017-03-12 19:35:28.000000,SEARCH,
429421,2017-03-12 19:38:18.000000,SEARCH,
429421,2017-03-12 19:38:52.000000,SEARCH,
429421,2017-03-12 19:15:27.000000,VIEW PRODUCT,
429421,2017-03-12 19:17:50.000000,VIEW PRODUCT,
530748,2017-04-24 16:43:11.000000,VIEW PRODUCT,
530748,2017-04-24 16:35:06.000000,SEARCH,
530748,2017-04-24 16:24:53.000000,VIEW PRODUCT,
530748,2017-04-24 16:20:49.000000,HOME PAGE,
530748,2017-04-24 16:23:16.000000,SEARCH,
530748,2017-04-24 16:27:38.000000,SEARCH,
530748,2017-04-24 16:30:33.000000,SEARCH,
530748,2017-04-24 16:32:31.000000,VIEW PRODUCT,
530748,2017-04-24 16:36:57.000000,VIEW PRODUCT,
530748,2017-04-24 16:39:37.000000,VIEW PRODUCT,
530748,2017-04-24 16:41:11.000000,VIEW PRODUCT,
530748,2017-04-24 16:45:14.000000,SEARCH,
530748,2017-04-24 16:45:32.000000,SEARCH,
530748,2017-04-24 16:47:23.000000,SEARCH,
530748,2017-04-24 16:50:36.000000,SEARCH,
530748,2017-04-24 16:47:56.000000,VIEW PRODUCT,
363023,2017-03-10 07:10:33.000000,VIEW PRODUCT,
363023,2017-03-10 07:11:42.000000,VIEW PRODUCT,
363023,2017-03-10 07:13:30.000000,VIEW PRODUCT,
363023,2017-03-10 07:14:21.000000,SEARCH,
363023,2017-03-10 07:15:59.000000,VIEW PRODUCT,
363023,2017-03-10 07:18:01.000000,SEARCH,
363023,2017-03-10 07:19:25.000000,SEARCH,
363023,2017-03-10 07:21:45.000000,SEARCH,
363023,2017-03-10 07:33:13.000000,SEARCH,
363023,2017-03-10 07:22:51.000000,VIEW PRODUCT,
363023,2017-03-10 07:24:08.000000,SEARCH,
363023,2017-03-10 07:25:20.000000,VIEW PRODUCT,
363023,2017-03-10 07:27:12.000000,VIEW PRODUCT,
363023,2017-03-10 07:29:30.000000,VIEW PRODUCT,
363023,2017-03-10 07:30:25.000000,SEARCH,
363023,2017-03-10 07:10:16.000000,VIEW PRODUCT,
363023,2017-03-10 07:31:00.000000,VIEW PRODUCT,
363023,2017-03-10 07:35:35.000000,VIEW PRODUCT,
363023,2017-03-10 07:40:44.000000,VIEW PRODUCT,
363023,2017-03-10 07:42:43.000000,SEARCH,
363023,2017-03-10 07:09:35.000000,HOME PAGE,
363023,2017-03-10 07:44:08.000000,SEARCH,
363023,2017-03-10 07:40:08.000000,VIEW PRODUCT,
363023,2017-03-10 07:38:15.000000,SEARCH,
363023,2017-03-10 07:37:56.000000,VIEW PRODUCT,
588067,2017-02-06 16:39:53.000000,SEARCH,
588067,2017-02-06 16:43:32.000000,VIEW PRODUCT,
588067,2017-02-06 16:45:32.000000,SEARCH,
588067,2017-02-06 16:42:13.000000,VIEW PRODUCT,
588067,2017-02-06 16:38:47.000000,VIEW PRODUCT,
646631,2017-02-24 10:51:33.000000,VIEW PRODUCT,
646631,2017-02-24 10:52:27.000000,SEARCH,
646631,2017-02-24 10:52:59.000000,SEARCH,
646631,2017-02-24 10:54:07.000000,VIEW PRODUCT,
646631,2017-02-24 10:54:58.000000,SEARCH,
646631,2017-02-24 10:57:03.000000,SEARCH,
646631,2017-02-24 10:57:48.000000,SEARCH,
646631,2017-02-24 11:00:40.000000,SEARCH,
646631,2017-02-24 11:03:19.000000,SEARCH,
646631,2017-02-24 10:49:56.000000,VIEW PRODUCT,
555172,2017-01-10 04:53:32.000000,VIEW PRODUCT,
555172,2017-01-10 05:19:51.000000,VIEW PRODUCT,
555172,2017-01-10 05:17:01.000000,SEARCH,
555172,2017-01-10 04:51:36.000000,VIEW PRODUCT,
555172,2017-01-10 04:56:03.000000,VIEW PRODUCT,
555172,2017-01-10 04:45:39.000000,HOME PAGE,
555172,2017-01-10 04:48:39.000000,VIEW PRODUCT,
555172,2017-01-10 04:53:09.000000,SEARCH,
555172,2017-01-10 04:55:09.000000,VIEW PRODUCT,
555172,2017-01-10 04:58:14.000000,SEARCH,
555172,2017-01-10 05:02:26.000000,SEARCH,
555172,2017-01-10 05:00:44.000000,VIEW PRODUCT,
555172,2017-01-10 05:05:23.000000,SEARCH,
555172,2017-01-10 05:06:27.000000,VIEW PRODUCT,
555172,2017-01-10 05:11:26.000000,VIEW PRODUCT,
555172,2017-01-10 05:22:48.000000,VIEW PRODUCT,
555172,2017-01-10 04:47:55.000000,SEARCH,
555172,2017-01-10 05:28:51.000000,VIEW PRODUCT,
555172,2017-01-10 05:08:29.000000,VIEW PRODUCT,
555172,2017-01-10 05:12:59.000000,SEARCH,
555172,2017-01-10 05:15:54.000000,VIEW PRODUCT,
555172,2017-01-10 05:25:32.000000,SEARCH,
555172,2017-01-10 05:27:48.000000,SEARCH,
555172,2017-01-10 05:33:01.000000,SEARCH,
555172,2017-01-10 05:30:29.000000,VIEW PRODUCT,
555172,2017-01-10 05:15:39.000000,SEARCH,
638452,2017-04-18 02:02:13.000000,VIEW PRODUCT,
638452,2017-04-18 02:02:32.000000,SEARCH,
638452,2017-04-18 02:05:11.000000,VIEW PRODUCT,
638452,2017-04-18 02:01:48.000000,HOME PAGE,
638452,2017-04-18 02:05:32.000000,VIEW PRODUCT,
638452,2017-04-18 02:06:43.000000,VIEW PRODUCT,
638452,2017-04-18 02:07:59.000000,SEARCH,
638452,2017-04-18 02:09:31.000000,SEARCH,
638452,2017-04-18 02:11:52.000000,VIEW PRODUCT,
638452,2017-04-18 02:12:30.000000,SEARCH,
638452,2017-04-18 02:15:07.000000,VIEW PRODUCT,
638452,2017-04-18 02:16:46.000000,VIEW PRODUCT,
638452,2017-04-18 02:19:14.000000,SEARCH,
638452,2017-04-18 02:22:36.000000,SEARCH,
638452,2017-04-18 02:22:03.000000,VIEW PRODUCT,
441445,2017-03-24 05:14:53.000000,VIEW PRODUCT,
441445,2017-03-24 05:20:15.000000,VIEW PRODUCT,
441445,2017-03-24 05:21:04.000000,VIEW PRODUCT,
441445,2017-03-24 05:23:59.000000,VIEW PRODUCT,
441445,2017-03-24 05:28:20.000000,SEARCH,
441445,2017-03-24 05:30:57.000000,SEARCH,
441445,2017-03-24 05:41:54.000000,VIEW PRODUCT,
441445,2017-03-24 05:42:24.000000,SEARCH,
441445,2017-03-24 05:46:10.000000,SEARCH,
441445,2017-03-24 05:51:05.000000,VIEW PRODUCT,
441445,2017-03-24 05:57:16.000000,VIEW PRODUCT,
441445,2017-03-24 06:04:53.000000,SEARCH,
441445,2017-03-24 06:00:30.000000,SEARCH,
441445,2017-03-24 05:25:23.000000,SEARCH,
441445,2017-03-24 05:58:34.000000,VIEW PRODUCT,
441445,2017-03-24 05:56:09.000000,SEARCH,
441445,2017-03-24 05:17:28.000000,VIEW PRODUCT,
441445,2017-03-24 05:53:53.000000,SEARCH,
441445,2017-03-24 05:53:14.000000,SEARCH,
441445,2017-03-24 05:49:26.000000,VIEW PRODUCT,
441445,2017-03-24 05:48:20.000000,VIEW PRODUCT,
441445,2017-03-24 05:45:17.000000,SEARCH,
441445,2017-03-24 05:41:32.000000,SEARCH,
441445,2017-03-24 05:44:46.000000,VIEW PRODUCT,
441445,2017-03-24 05:38:44.000000,VIEW PRODUCT,
441445,2017-03-24 05:36:12.000000,SEARCH,
441445,2017-03-24 05:33:39.000000,VIEW PRODUCT,
441445,2017-03-24 05:50:43.000000,VIEW PRODUCT,
441445,2017-03-24 06:02:15.000000,SEARCH,
515160,2017-01-06 14:51:49.000000,HOME PAGE,
515160,2017-01-06 14:52:34.000000,SEARCH,
559410,2017-04-25 07:38:38.000000,VIEW PRODUCT,
559410,2017-04-25 07:31:31.000000,VIEW PRODUCT,
559410,2017-04-25 07:27:50.000000,HOME PAGE,
559410,2017-04-25 07:39:48.000000,SEARCH,
559410,2017-04-25 07:40:20.000000,VIEW PRODUCT,
559410,2017-04-25 07:41:07.000000,SEARCH,
559410,2017-04-25 07:45:50.000000,VIEW PRODUCT,
559410,2017-04-25 07:49:30.000000,VIEW PRODUCT,
559410,2017-04-25 07:52:08.000000,VIEW PRODUCT,
559410,2017-04-25 07:54:20.000000,SEARCH,
559410,2017-04-25 07:55:10.000000,VIEW PRODUCT,
559410,2017-04-25 07:56:48.000000,SEARCH,
559410,2017-04-25 07:58:31.000000,SEARCH,
559410,2017-04-25 08:01:39.000000,SEARCH,
559410,2017-04-25 07:33:41.000000,VIEW PRODUCT,
559410,2017-04-25 08:03:51.000000,SEARCH,
559410,2017-04-25 08:04:20.000000,VIEW PRODUCT,
559410,2017-04-25 08:05:08.000000,VIEW PRODUCT,
559410,2017-04-25 08:08:06.000000,SEARCH,
559410,2017-04-25 08:09:31.000000,SEARCH,
559410,2017-04-25 08:04:38.000000,SEARCH,
559410,2017-04-25 07:59:55.000000,VIEW PRODUCT,
559410,2017-04-25 07:47:37.000000,SEARCH,
559410,2017-04-25 07:43:13.000000,VIEW PRODUCT,
559410,2017-04-25 07:32:30.000000,VIEW PRODUCT,
559410,2017-04-25 07:29:01.000000,VIEW PRODUCT,
559410,2017-04-25 07:36:33.000000,VIEW PRODUCT,
559410,2017-04-25 07:34:36.000000,SEARCH,
611143,2017-02-09 18:59:50.000000,SEARCH,
611143,2017-02-09 19:06:57.000000,SEARCH,
611143,2017-02-09 19:20:35.000000,VIEW PRODUCT,
611143,2017-02-09 19:03:32.000000,SEARCH,
611143,2017-02-09 18:55:45.000000,HOME PAGE,
611143,2017-02-09 19:11:25.000000,SEARCH,
611143,2017-02-09 18:57:54.000000,SEARCH,
611143,2017-02-09 18:58:16.000000,SEARCH,
611143,2017-02-09 19:02:26.000000,SEARCH,
611143,2017-02-09 19:05:04.000000,VIEW PRODUCT,
611143,2017-02-09 19:08:11.000000,SEARCH,
611143,2017-02-09 19:08:38.000000,SEARCH,
611143,2017-02-09 19:09:05.000000,VIEW PRODUCT,
611143,2017-02-09 19:14:14.000000,VIEW PRODUCT,
611143,2017-02-09 19:16:49.000000,SEARCH,
611143,2017-02-09 19:18:05.000000,VIEW PRODUCT,
611143,2017-02-09 19:23:04.000000,SEARCH,
611143,2017-02-09 19:23:31.000000,VIEW PRODUCT,
611143,2017-02-09 19:23:49.000000,SEARCH,
509774,2017-03-04 18:29:02.000000,HOME PAGE,
455776,2017-01-18 12:08:01.000000,VIEW PRODUCT,
455776,2017-01-18 12:10:21.000000,SEARCH,
455776,2017-01-18 12:10:39.000000,SEARCH,
455776,2017-01-18 12:07:11.000000,VIEW PRODUCT,
455776,2017-01-18 12:12:48.000000,VIEW PRODUCT,
455776,2017-01-18 12:15:36.000000,SEARCH,
455776,2017-01-18 12:16:12.000000,SEARCH,
455776,2017-01-18 12:17:14.000000,VIEW PRODUCT,
455776,2017-01-18 12:18:50.000000,VIEW PRODUCT,
455776,2017-01-18 12:21:25.000000,SEARCH,
455776,2017-01-18 12:22:51.000000,SEARCH,
455776,2017-01-18 12:23:56.000000,VIEW PRODUCT,
455776,2017-01-18 12:25:12.000000,SEARCH,
526515,2017-02-19 10:52:33.000000,VIEW PRODUCT,
526515,2017-02-19 10:54:18.000000,SEARCH,
526515,2017-02-19 10:56:02.000000,SEARCH,
526515,2017-02-19 10:59:42.000000,VIEW PRODUCT,
526515,2017-02-19 11:00:51.000000,SEARCH,
526515,2017-02-19 11:01:12.000000,SEARCH,
526515,2017-02-19 11:01:38.000000,VIEW PRODUCT,
526515,2017-02-19 11:02:22.000000,SEARCH,
526515,2017-02-19 10:49:55.000000,HOME PAGE,
526515,2017-02-19 10:57:30.000000,SEARCH,
500209,2017-03-05 20:40:21.000000,HOME PAGE,
500209,2017-03-05 20:40:59.000000,VIEW PRODUCT,
500209,2017-03-05 20:42:25.000000,SEARCH,
500209,2017-03-05 20:45:14.000000,SEARCH,
500209,2017-03-05 20:46:49.000000,VIEW PRODUCT,
500209,2017-03-05 20:48:26.000000,SEARCH,
500209,2017-03-05 20:50:41.000000,SEARCH,
500209,2017-03-05 20:51:02.000000,SEARCH,
500209,2017-03-05 20:53:15.000000,SEARCH,
500209,2017-03-05 20:55:08.000000,SEARCH,
675293,2017-02-17 15:40:29.000000,VIEW PRODUCT,
675293,2017-02-17 15:43:39.000000,VIEW PRODUCT,
675293,2017-02-17 15:50:39.000000,VIEW PRODUCT,
675293,2017-02-17 16:07:00.000000,SEARCH,
675293,2017-02-17 16:04:02.000000,VIEW PRODUCT,
675293,2017-02-17 16:09:40.000000,VIEW PRODUCT,
675293,2017-02-17 15:59:10.000000,SEARCH,
675293,2017-02-17 16:01:31.000000,VIEW PRODUCT,
675293,2017-02-17 15:53:28.000000,VIEW PRODUCT,
675293,2017-02-17 15:56:13.000000,SEARCH,
675293,2017-02-17 15:55:39.000000,VIEW PRODUCT,
675293,2017-02-17 15:45:34.000000,SEARCH,
675293,2017-02-17 15:49:00.000000,VIEW PRODUCT,
675293,2017-02-17 15:41:21.000000,VIEW PRODUCT,
675293,2017-02-17 16:41:34.000000,VIEW PRODUCT,
675293,2017-02-17 16:42:09.000000,VIEW PRODUCT,
675293,2017-02-17 16:46:20.000000,VIEW PRODUCT,
675293,2017-02-17 16:48:01.000000,SEARCH,
675293,2017-02-17 16:49:41.000000,VIEW PRODUCT,
675293,2017-02-17 16:43:55.000000,VIEW PRODUCT,
675293,2017-02-17 16:52:07.000000,SEARCH,
675293,2017-02-17 16:52:59.000000,SEARCH,
675293,2017-02-17 16:53:21.000000,VIEW PRODUCT,
675293,2017-02-17 16:55:15.000000,VIEW PRODUCT,
675293,2017-02-17 16:57:58.000000,SEARCH,
675293,2017-02-17 16:12:12.000000,VIEW PRODUCT,
675293,2017-02-17 16:13:47.000000,VIEW PRODUCT,
675293,2017-02-17 16:15:54.000000,SEARCH,
675293,2017-02-17 15:46:42.000000,SEARCH,
675293,2017-02-17 15:43:09.000000,VIEW PRODUCT,
675293,2017-02-17 16:16:45.000000,SEARCH,
675293,2017-02-17 16:19:09.000000,SEARCH,
675293,2017-02-17 16:20:08.000000,VIEW PRODUCT,
675293,2017-02-17 16:22:18.000000,VIEW PRODUCT,
675293,2017-02-17 15:57:44.000000,VIEW PRODUCT,
675293,2017-02-17 16:24:52.000000,VIEW PRODUCT,
675293,2017-02-17 16:26:49.000000,VIEW PRODUCT,
675293,2017-02-17 16:27:35.000000,SEARCH,
675293,2017-02-17 16:29:20.000000,VIEW PRODUCT,
675293,2017-02-17 16:30:39.000000,VIEW PRODUCT,
675293,2017-02-17 16:32:32.000000,VIEW PRODUCT,
675293,2017-02-17 16:35:08.000000,VIEW PRODUCT,
675293,2017-02-17 16:37:19.000000,VIEW PRODUCT,
675293,2017-02-17 16:38:04.000000,SEARCH,
675293,2017-02-17 16:38:35.000000,VIEW PRODUCT,
675293,2017-02-17 16:39:12.000000,VIEW PRODUCT,
675293,2017-02-17 16:41:18.000000,VIEW PRODUCT,
380955,2017-03-23 20:27:40.000000,HOME PAGE,
380955,2017-03-23 20:28:22.000000,SEARCH,
380955,2017-03-23 20:30:16.000000,VIEW PRODUCT,
380955,2017-03-23 20:31:33.000000,VIEW PRODUCT,
380955,2017-03-23 20:32:25.000000,SEARCH,
380955,2017-03-23 20:33:11.000000,VIEW PRODUCT,
380955,2017-03-23 20:34:49.000000,SEARCH,
380955,2017-03-23 20:36:47.000000,SEARCH,
380955,2017-03-23 20:37:24.000000,VIEW PRODUCT,
380955,2017-03-23 20:39:49.000000,SEARCH,
380955,2017-03-23 20:40:42.000000,VIEW PRODUCT,
380955,2017-03-23 20:43:41.000000,SEARCH,
438032,2017-03-31 18:42:32.000000,HOME PAGE,
438032,2017-03-31 18:44:19.000000,VIEW PRODUCT,
438032,2017-03-31 18:47:15.000000,SEARCH,
438032,2017-03-31 18:50:01.000000,SEARCH,
438032,2017-03-31 18:52:44.000000,VIEW PRODUCT,
438032,2017-03-31 18:53:07.000000,SEARCH,
438032,2017-03-31 18:48:43.000000,SEARCH,
583834,2017-04-06 12:26:15.000000,HOME PAGE,
583834,2017-04-06 12:28:42.000000,SEARCH,
583834,2017-04-06 12:29:36.000000,VIEW PRODUCT,
583834,2017-04-06 12:31:39.000000,VIEW PRODUCT,
583834,2017-04-06 12:34:34.000000,VIEW PRODUCT,
583834,2017-04-06 12:36:30.000000,VIEW PRODUCT,
583834,2017-04-06 12:39:29.000000,SEARCH,
583834,2017-04-06 12:41:13.000000,VIEW PRODUCT,
583834,2017-04-06 12:41:50.000000,VIEW PRODUCT,
583834,2017-04-06 12:44:44.000000,SEARCH,
583834,2017-04-06 12:45:37.000000,VIEW PRODUCT,
583834,2017-04-06 12:46:26.000000,SEARCH,
583834,2017-04-06 12:48:41.000000,VIEW PRODUCT,
583834,2017-04-06 12:49:29.000000,VIEW PRODUCT,
583834,2017-04-06 12:50:52.000000,VIEW PRODUCT,
583834,2017-04-06 12:52:42.000000,SEARCH,
583834,2017-04-06 12:55:19.000000,VIEW PRODUCT,
583834,2017-04-06 12:56:43.000000,SEARCH,
667114,2017-04-11 16:21:49.000000,HOME PAGE,
667114,2017-04-11 16:27:43.000000,VIEW PRODUCT,
667114,2017-04-11 16:29:09.000000,SEARCH,
667114,2017-04-11 16:29:34.000000,SEARCH,
667114,2017-04-11 16:31:19.000000,VIEW PRODUCT,
667114,2017-04-11 16:32:50.000000,SEARCH,
667114,2017-04-11 16:35:45.000000,SEARCH,
667114,2017-04-11 16:41:06.000000,VIEW PRODUCT,
667114,2017-04-11 16:42:37.000000,VIEW PRODUCT,
667114,2017-04-11 16:43:38.000000,SEARCH,
667114,2017-04-11 16:38:35.000000,VIEW PRODUCT,
667114,2017-04-11 16:44:09.000000,SEARCH,
667114,2017-04-11 16:44:24.000000,VIEW PRODUCT,
667114,2017-04-11 16:46:40.000000,SEARCH,
667114,2017-04-11 16:48:35.000000,VIEW PRODUCT,
667114,2017-04-11 16:31:01.000000,SEARCH,
667114,2017-04-11 16:24:43.000000,SEARCH,
667114,2017-04-11 16:49:18.000000,VIEW PRODUCT,
667114,2017-04-11 16:52:05.000000,VIEW PRODUCT,
667114,2017-04-11 16:53:31.000000,VIEW PRODUCT,
667114,2017-04-11 16:55:49.000000,VIEW PRODUCT,
667114,2017-04-11 16:56:29.000000,SEARCH,
667114,2017-04-11 16:59:10.000000,VIEW PRODUCT,
667114,2017-04-11 17:01:23.000000,SEARCH,
667114,2017-04-11 17:03:02.000000,VIEW PRODUCT,
667114,2017-04-11 17:05:01.000000,VIEW PRODUCT,
667114,2017-04-11 17:07:53.000000,SEARCH,
667114,2017-04-11 17:09:47.000000,SEARCH,
667114,2017-04-11 17:11:21.000000,SEARCH,
482465,2017-02-09 06:59:09.000000,HOME PAGE,
482465,2017-02-09 07:01:01.000000,SEARCH,
482465,2017-02-09 07:02:55.000000,VIEW PRODUCT,
482465,2017-02-09 07:05:00.000000,VIEW PRODUCT,
482465,2017-02-09 07:07:29.000000,VIEW PRODUCT,
482465,2017-02-09 07:09:55.000000,SEARCH,
482465,2017-02-09 07:12:13.000000,VIEW PRODUCT,
482465,2017-02-09 07:13:35.000000,VIEW PRODUCT,
482465,2017-02-09 07:14:41.000000,VIEW PRODUCT,
482465,2017-02-09 07:17:30.000000,VIEW PRODUCT,
482465,2017-02-09 07:19:52.000000,VIEW PRODUCT,
482465,2017-02-09 07:20:09.000000,SEARCH,
482465,2017-02-09 07:04:27.000000,VIEW PRODUCT,
482465,2017-02-09 07:21:29.000000,SEARCH,
482465,2017-02-09 07:22:49.000000,VIEW PRODUCT,
482465,2017-02-09 07:24:31.000000,VIEW PRODUCT,
482465,2017-02-09 07:26:55.000000,VIEW PRODUCT,
482465,2017-02-09 07:29:36.000000,VIEW PRODUCT,
482465,2017-02-09 07:30:07.000000,VIEW PRODUCT,
482465,2017-02-09 07:31:13.000000,VIEW PRODUCT,
482465,2017-02-09 07:33:52.000000,VIEW PRODUCT,
482465,2017-02-09 07:34:39.000000,SEARCH,
482465,2017-02-09 07:35:51.000000,SEARCH,
482465,2017-02-09 07:38:20.000000,SEARCH,
482465,2017-02-09 07:40:13.000000,SEARCH,
482465,2017-02-09 07:42:14.000000,SEARCH,
629409,2017-04-08 03:03:46.000000,VIEW PRODUCT,
629409,2017-04-08 02:16:06.000000,HOME PAGE,
629409,2017-04-08 02:17:50.000000,SEARCH,
629409,2017-04-08 02:19:58.000000,VIEW PRODUCT,
629409,2017-04-08 02:20:45.000000,SEARCH,
629409,2017-04-08 02:22:40.000000,SEARCH,
629409,2017-04-08 02:23:20.000000,VIEW PRODUCT,
629409,2017-04-08 02:24:02.000000,VIEW PRODUCT,
629409,2017-04-08 02:24:35.000000,VIEW PRODUCT,
629409,2017-04-08 02:26:37.000000,VIEW PRODUCT,
629409,2017-04-08 02:28:43.000000,SEARCH,
629409,2017-04-08 02:29:23.000000,VIEW PRODUCT,
629409,2017-04-08 02:30:45.000000,VIEW PRODUCT,
629409,2017-04-08 02:31:33.000000,VIEW PRODUCT,
629409,2017-04-08 02:34:00.000000,VIEW PRODUCT,
629409,2017-04-08 02:35:50.000000,VIEW PRODUCT,
629409,2017-04-08 02:36:16.000000,SEARCH,
629409,2017-04-08 02:38:39.000000,VIEW PRODUCT,
629409,2017-04-08 02:18:21.000000,VIEW PRODUCT,
629409,2017-04-08 02:41:39.000000,VIEW PRODUCT,
629409,2017-04-08 02:44:12.000000,SEARCH,
629409,2017-04-08 02:45:16.000000,SEARCH,
629409,2017-04-08 02:47:50.000000,VIEW PRODUCT,
629409,2017-04-08 02:55:51.000000,VIEW PRODUCT,
629409,2017-04-08 03:01:22.000000,SEARCH,
629409,2017-04-08 02:54:35.000000,SEARCH,
629409,2017-04-08 03:02:34.000000,SEARCH,
629409,2017-04-08 03:06:22.000000,SEARCH,
629409,2017-04-08 02:49:22.000000,VIEW PRODUCT,
629409,2017-04-08 02:59:51.000000,VIEW PRODUCT,
629409,2017-04-08 02:57:55.000000,SEARCH,
629409,2017-04-08 02:56:20.000000,VIEW PRODUCT,
629409,2017-04-08 02:52:12.000000,SEARCH,
420288,2017-02-21 23:54:02.000000,VIEW PRODUCT,
494003,2017-02-07 19:08:58.000000,VIEW PRODUCT,
494003,2017-02-07 19:11:16.000000,SEARCH,
494003,2017-02-07 19:12:52.000000,VIEW PRODUCT,
494003,2017-02-07 19:15:35.000000,SEARCH,
494003,2017-02-07 19:16:24.000000,SEARCH,
494003,2017-02-07 19:19:16.000000,SEARCH,
494003,2017-02-07 19:19:33.000000,VIEW PRODUCT,
494003,2017-02-07 19:22:15.000000,VIEW PRODUCT,
494003,2017-02-07 19:23:28.000000,VIEW PRODUCT,
494003,2017-02-07 19:26:05.000000,SEARCH,
494003,2017-02-07 19:28:14.000000,SEARCH,
656342,2017-04-09 08:27:41.000000,VIEW PRODUCT,
656342,2017-04-09 08:29:13.000000,VIEW PRODUCT,
656342,2017-04-09 08:29:34.000000,SEARCH,
656342,2017-04-09 08:34:12.000000,VIEW PRODUCT,
656342,2017-04-09 08:36:34.000000,VIEW PRODUCT,
656342,2017-04-09 08:37:24.000000,VIEW PRODUCT,
656342,2017-04-09 08:40:10.000000,SEARCH,
656342,2017-04-09 08:40:57.000000,VIEW PRODUCT,
656342,2017-04-09 08:42:08.000000,VIEW PRODUCT,
656342,2017-04-09 08:43:21.000000,VIEW PRODUCT,
656342,2017-04-09 08:32:21.000000,SEARCH,
656342,2017-04-09 08:43:48.000000,VIEW PRODUCT,
656342,2017-04-09 08:45:17.000000,SEARCH,
656342,2017-04-09 08:45:54.000000,SEARCH,
656342,2017-04-09 08:47:16.000000,VIEW PRODUCT,
656342,2017-04-09 08:47:49.000000,SEARCH,
656342,2017-04-09 08:50:03.000000,SEARCH,
656342,2017-04-09 08:52:30.000000,VIEW PRODUCT,
656342,2017-04-09 08:53:48.000000,VIEW PRODUCT,
656342,2017-04-09 08:54:45.000000,VIEW PRODUCT,
656342,2017-04-09 08:57:29.000000,VIEW PRODUCT,
656342,2017-04-09 08:57:59.000000,VIEW PRODUCT,
656342,2017-04-09 08:59:16.000000,SEARCH,
444184,2017-02-25 14:45:43.000000,VIEW PRODUCT,
444184,2017-02-25 14:48:07.000000,ADD TO CART,XBOX
444184,2017-02-25 14:50:19.000000,SEARCH,XBOX
444184,2017-02-25 14:50:52.000000,SEARCH,
444184,2017-02-25 14:51:29.000000,VIEW PRODUCT,
444184,2017-02-25 14:53:06.000000,SEARCH,
444184,2017-02-25 14:55:10.000000,VIEW PRODUCT,
444184,2017-02-25 14:56:15.000000,SEARCH,
444184,2017-02-25 14:58:38.000000,VIEW PRODUCT,
444184,2017-02-25 15:00:52.000000,VIEW PRODUCT,
444184,2017-02-25 15:01:47.000000,SEARCH,
444184,2017-02-25 15:02:05.000000,VIEW PRODUCT,
444184,2017-02-25 15:03:11.000000,VIEW PRODUCT,
444184,2017-02-25 15:03:32.000000,SEARCH,
444184,2017-02-25 15:03:48.000000,SEARCH,
405337,2017-03-09 13:10:08.000000,VIEW PRODUCT,
405337,2017-03-09 13:10:53.000000,ADD TO CART,XBOX
405337,2017-03-09 13:13:37.000000,SEARCH,XBOX
392979,2017-03-26 02:39:20.000000,VIEW PRODUCT,
392979,2017-03-26 02:39:40.000000,SEARCH,
392979,2017-03-26 02:40:38.000000,VIEW PRODUCT,
392979,2017-03-26 02:42:48.000000,SEARCH,
392979,2017-03-26 02:44:23.000000,SEARCH,
392979,2017-03-26 02:44:38.000000,VIEW PRODUCT,
392979,2017-03-26 02:46:32.000000,SEARCH,
392979,2017-03-26 02:49:27.000000,SEARCH,
392979,2017-03-26 02:52:21.000000,VIEW PRODUCT,
392979,2017-03-26 02:52:59.000000,VIEW PRODUCT,
392979,2017-03-26 02:53:35.000000,VIEW PRODUCT,
392979,2017-03-26 02:54:52.000000,VIEW PRODUCT,
392979,2017-03-26 02:56:09.000000,VIEW PRODUCT,
392979,2017-03-26 02:59:00.000000,VIEW PRODUCT,
392979,2017-03-26 02:59:36.000000,VIEW PRODUCT,
392979,2017-03-26 03:00:27.000000,VIEW PRODUCT,
392979,2017-03-26 03:00:46.000000,VIEW PRODUCT,
392979,2017-03-26 03:01:38.000000,VIEW PRODUCT,
392979,2017-03-26 03:03:30.000000,SEARCH,
392979,2017-03-26 03:04:47.000000,VIEW PRODUCT,
392979,2017-03-26 03:06:22.000000,VIEW PRODUCT,
392979,2017-03-26 03:09:01.000000,SEARCH,
553932,2017-03-19 01:58:03.000000,VIEW PRODUCT,
553932,2017-03-19 01:58:44.000000,SEARCH,
553932,2017-03-19 01:59:45.000000,VIEW PRODUCT,
553932,2017-03-19 02:02:44.000000,VIEW PRODUCT,
553932,2017-03-19 02:05:10.000000,VIEW PRODUCT,
553932,2017-03-19 02:07:45.000000,SEARCH,
553932,2017-03-19 02:00:18.000000,SEARCH,
553932,2017-03-19 02:08:50.000000,VIEW PRODUCT,
553932,2017-03-19 02:09:29.000000,VIEW PRODUCT,
553932,2017-03-19 02:10:25.000000,VIEW PRODUCT,
553932,2017-03-19 02:11:13.000000,SEARCH,
553932,2017-03-19 01:55:46.000000,VIEW PRODUCT,
553932,2017-03-19 02:11:46.000000,VIEW PRODUCT,
553932,2017-03-19 02:12:06.000000,VIEW PRODUCT,
553932,2017-03-19 02:13:27.000000,VIEW PRODUCT,
553932,2017-03-19 02:15:19.000000,SEARCH,
553932,2017-03-19 02:16:31.000000,VIEW PRODUCT,
553932,2017-03-19 02:19:00.000000,SEARCH,
553932,2017-03-19 02:21:51.000000,SEARCH,
553932,2017-03-19 02:23:53.000000,VIEW PRODUCT,
553932,2017-03-19 02:26:50.000000,SEARCH,
637212,2017-03-22 07:31:59.000000,SEARCH,
637212,2017-03-22 07:32:48.000000,SEARCH,
637212,2017-03-22 07:33:55.000000,VIEW PRODUCT,
